area_code,area_name,period,indicator,measure,unit,value
E08000029,Solihull,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,55922
E06000025,South Gloucestershire,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47866
E08000007,Stockport,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,40806
E06000030,Swindon,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,51167
E06000034,Thurrock,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,49897
E08000009,Trafford,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,32420
E06000007,Warrington,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,48477
E06000014,York,2018/19,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,49784
E06000055,Bedford,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41828
E08000002,Bury,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,29455
E06000050,Cheshire West and Chester,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,72099
E06000015,Derby,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,63974
E06000035,Medway,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,65495
E06000042,Milton Keynes,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,52207
E06000031,Peterborough,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47545
E06000038,Reading,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,37047
E08000029,Solihull,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,58202
E06000025,South Gloucestershire,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,47121
E08000007,Stockport,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41412
E06000030,Swindon,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,49977
E06000034,Thurrock,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,50599
E08000009,Trafford,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,33815
E06000007,Warrington,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,46573
E06000014,York,2019/20,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,41856
E06000055,Bedford,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,45395
E08000002,Bury,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,33660
E06000050,Cheshire West and Chester,2020/21,"Household waste not sent for reuse, recycling or composting",Frequency,Tonnes,79693
